id,predict_set_y,target_y
0,0.10024192515706598,0.0
1,1.655896309213695,2.0
2,0.9000203608352173,1.0
3,0.10003661381436457,0.0
4,0.10010720079116875,0.0
5,0.09957962101736717,0.0
6,1.655896319540723,3.0
7,0.0997523025738204,0.0
8,1.6638735739604784,2.0
9,0.9004129585945679,1.0
10,0.09957966036996735,0.0
11,0.09983881319107868,0.0
12,1.6614323936399185,2.0
13,0.1000209028806015,0.0
14,0.10003662500031119,0.0
15,0.0998556927975136,0.0
16,0.9003931489893863,1.0
17,0.09990781399017834,0.0
18,0.09984641146812911,0.0
19,0.10002046012862043,0.0
20,0.10038173536497708,0.0
21,0.10034935768636988,0.0
22,0.9003073624823417,1.0
23,1.655853691186368,3.0
24,1.6558184010171988,4.0
25,0.09982528088334297,0.0
26,0.09985565258544382,0.0
27,0.09978413622449478,0.0
28,0.10000779899068801,0.0
29,1.6558963155119009,3.0
30,0.09982430160155054,0.0
31,1.663107859384052,2.0
32,0.9003966023536557,1.0
33,0.0999584990023018,0.0
34,0.09946000202040861,0.0
35,0.09990822100268437,0.0
36,1.6558962280160796,3.0
37,0.9001353525008624,1.0
38,1.655896309239444,3.0
39,0.09984641237808844,0.0
40,1.6351714796000048,4.0
41,0.09983682752353973,0.0
42,0.10039493806297328,0.0
43,0.09982504241040369,0.0
44,0.9003948527041368,1.0
45,1.663328114307351,4.0
46,0.09985553343720555,0.0
47,1.6558962953095533,4.0
