id,predict_set_y,target_y
0,0.09943862621487731,0.0
1,1.6650152292297773,2.0
2,0.9003594222512884,1.0
3,0.0994387860095921,0.0
4,0.10020024351437917,0.0
5,0.09962278594718321,0.0
6,1.6650152394130546,3.0
7,0.09980249808878505,0.0
8,1.6715788634091506,2.0
9,0.8998017260845121,1.0
10,0.10036754634471923,0.0
11,0.10036090492694583,0.0
12,1.669857053618503,2.0
13,0.09946952343972448,0.0
14,0.1003659706665806,0.0
15,0.09980269223244131,0.0
16,0.9003234101596569,1.0
17,0.09988325868155667,0.0
18,0.10036077398781273,0.0
19,0.09939391696415756,0.0
20,0.10036912704349576,0.0
21,0.09947289186351349,0.0
22,0.9001301031227116,1.0
23,1.6649719349728382,3.0
24,1.6649333942401547,4.0
25,0.10013010613456219,0.0
26,0.10032309891568225,0.0
27,0.10033177749573541,0.0
28,0.10037889799730526,0.0
29,1.6650152355263308,3.0
30,0.10026847566011499,0.0
31,1.6722249457192015,2.0
32,0.9002177135694182,1.0
33,0.09993678281039275,0.0
34,0.10004427932184046,0.0
35,0.10036123858187596,0.0
36,1.6650151465854572,3.0
37,0.8993866846944598,1.0
38,1.665015229255621,3.0
39,0.09944424307495303,0.0
40,1.6439899115871528,4.0
41,0.10033735625626938,0.0
42,0.09956322165154807,0.0
43,0.10036072379189986,0.0
44,0.9002684756192267,1.0
45,1.6724373142524214,4.0
46,0.09980249377335393,0.0
47,1.6650152150877566,4.0
48,0.10032370015888792,0.0
49,0.10033949728653768,0.0
50,0.10032811118416007,0.0
