id,predict_set_y,target_y
0,0.10019607904702044,0.0
1,1.6519481817848407,2.0
2,0.8999188011418695,1.0
3,0.09991880114186935,0.0
4,0.09969713988406581,0.0
5,0.10044824565872201,0.0
6,1.6519481917443208,3.0
7,0.09966493865926795,0.0
8,1.6604971271533566,2.0
9,0.8997449152309777,1.0
10,0.10020290973472268,0.0
11,0.10034865154066008,0.0
12,1.657781913863377,2.0
13,0.09958626127499992,0.0
14,0.10001449109028104,0.0
15,0.09969725109521921,0.0
16,0.8999008322935558,1.0
17,0.0999268937069655,0.0
18,0.09966493604627613,0.0
19,0.09977736988367358,0.0
20,0.09958542946422022,0.0
21,0.09998360104392057,0.0
22,0.9000144886630022,1.0
23,1.6519058500163948,3.0
24,1.6520004029485684,4.0
25,0.09985097852241198,0.0
26,0.10050443360790917,0.0
27,0.09961074741994447,0.0
28,0.10035643445528408,0.0
29,1.6519481880837286,3.0
30,0.09990143987533895,0.0
31,1.6591606924396438,2.0
32,0.900333352784538,1.0
33,0.09990393659101937,0.0
34,0.09974561023491624,0.0
35,0.09992902646183055,0.0
36,1.6519481011798312,3.0
37,0.8997121481075379,1.0
38,1.6519481818105564,3.0
39,0.09958626127456083,0.0
40,1.6313556501862259,4.0
41,0.10025778567288457,0.0
42,0.10035052379815679,0.0
43,0.10042078367864682,0.0
44,0.8999729449509082,1.0
45,1.6593849712223987,4.0
46,0.09966443333914754,0.0
47,1.651948167972844,4.0
48,0.10019582146487349,0.0
49,0.10019504365719989,0.0
50,0.09984908483065524,0.0
51,0.10048297657649274,0.0
52,1.6519477566864176,2.0
53,0.09990123081767965,0.0
54,0.9001675235956904,1.0
55,0.9001964884779825,1.0
56,0.8999547337247988,1.0
57,0.8999290264483396,1.0
58,0.09992011397242961,0.0
59,0.09966371827235732,0.0
60,1.6519283942633511,2.0
