id,predict_set_y,target_y
0,0.10055210099379253,0.0
1,1.647708202208345,2.0
2,0.9000302784555565,1.0
3,0.10033221832932404,0.0
4,0.09984348901567242,0.0
5,0.09984646733624736,0.0
6,1.64770821266563,3.0
7,0.09962165591945826,0.0
8,1.6568457557142622,2.0
9,0.8998435592031024,1.0
10,0.10051485004645078,0.0
11,0.10052980774765785,0.0
12,1.6544391512109624,2.0
13,0.09996982128762244,0.0
14,0.09984198916715725,0.0
15,0.09999102590101916,0.0
16,0.8997124502229301,1.0
17,0.1000072715654603,0.0
18,0.09980590248404975,0.0
19,0.10001908825711114,0.0
20,0.09980429989683604,0.0
21,0.10004071545051485,0.0
22,0.9000157732765981,1.0
23,1.6476662157114461,3.0
24,1.6476338320507398,4.0
25,0.0999209691616112,0.0
26,0.099998062389686,0.0
27,0.10002030015052354,0.0
28,0.1005129326765487,0.0
29,1.6477082085080788,3.0
30,0.10002234461101778,0.0
31,1.6549215494212595,2.0
32,0.9000378158955809,1.0
33,0.09998032876531238,0.0
34,0.10004443408369401,0.0
35,0.09967975513716187,0.0
36,1.6477081223369305,3.0
37,0.8996367756572745,1.0
38,1.6477082022340206,3.0
39,0.09974405070154846,0.0
40,1.6272787067466625,4.0
