id,predict_set_y,target_y
0,0.10005095886170023,0.0
1,1.6442347261656254,2.0
2,0.8996536171332219,1.0
3,0.09971767006214127,0.0
4,0.10002278026421918,0.0
5,0.09970287152075874,0.0
6,1.64423473667896,3.0
7,0.10005087254413592,0.0
8,1.653888604276938,2.0
9,0.9000519693999558,1.0
10,0.10002490153333488,0.0
11,0.10004331729599591,0.0
12,1.6506335536325658,2.0
13,0.09970272429405236,0.0
14,0.10002298249298636,0.0
15,0.10002375473930802,0.0
16,0.8996813298727846,1.0
17,0.09955882080594758,0.0
18,0.099708928059556,0.0
19,0.10002278028858491,0.0
20,0.10001534585579075,0.0
21,0.10002485127530447,0.0
22,0.9001805412538713,1.0
23,1.6441930109387717,3.0
24,1.6441618963296103,4.0
25,0.10009960799420203,0.0
26,0.10002298249323449,0.0
27,0.10002353672578501,0.0
28,0.09968881520654405,0.0
29,1.6442347324659765,3.0
30,0.1000959088242831,0.0
31,1.6514488061417734,2.0
32,0.9000552453542008,1.0
33,0.10009681662807102,0.0
34,0.09970535701740246,0.0
35,0.10001993838536316,0.0
36,1.644234646833692,3.0
37,0.8997089298782144,1.0
38,1.6442347261912669,3.0
39,0.10008878385167641,0.0
40,1.6239271157064343,4.0
41,0.10008876834487423,0.0
42,0.10010575796319132,0.0
43,0.10005099573843346,0.0
