id,predict_set_y,target_y
0,0.10047606709965184,0.0
1,1.6519800752903389,2.0
2,0.8999094048368889,1.0
3,0.09990951546531157,0.0
4,0.1004759368604492,0.0
5,0.09990840515336552,0.0
6,1.6519800856801359,3.0
7,0.1005050658017399,0.0
8,1.6605210770613277,2.0
9,0.8999947774090333,1.0
10,0.09994490705759984,0.0
11,0.09990417316705202,0.0
12,1.657810277911362,2.0
13,0.09980861399245256,0.0
14,0.09983787613898387,0.0
15,0.0995480439885299,0.0
16,0.9001936872740944,1.0
17,0.09989100131221884,0.0
18,0.09967925083941964,0.0
19,0.09995103893294821,0.0
20,0.09990430273363116,0.0
21,0.09999477738062301,0.0
22,0.8998768266678903,1.0
23,1.6519377506496324,3.0
24,1.652032297020936,4.0
25,0.10014322691023947,0.0
26,0.10046713694126097,0.0
27,0.09967941853672291,0.0
28,0.10039988420383295,0.0
29,1.651980081589285,3.0
30,0.10019357589555322,0.0
31,1.659192495951256,2.0
32,0.8995836013582741,1.0
33,0.0999100171860593,0.0
34,0.100496535740493,0.0
35,0.10026837754862561,0.0
36,1.651979994732337,3.0
37,0.8995483011117101,1.0
38,1.651980075316056,3.0
39,0.09990910660212304,0.0
40,1.6313888330224278,4.0
41,0.10045777222685592,0.0
42,0.09990923482080094,0.0
43,0.09994077492100573,0.0
44,0.8995840145059022,1.0
45,1.6594164419664472,4.0
46,0.0999943196327604,0.0
47,1.6519800614856162,4.0
48,0.10050182291925358,0.0
49,0.1005059623053145,0.0
50,0.09982417880336947,0.0
51,0.0995487274652912,0.0
52,1.6519796499614277,2.0
53,0.09982462536456815,0.0
54,0.9001451742755198,1.0
55,0.8999031502384581,1.0
56,0.8999324528515649,1.0
57,0.899952165809222,1.0
