id,predict_set_y,target_y
0,0.10009179093773235,0.0
1,1.6636407347879314,2.0
2,0.8998223642400808,1.0
3,0.09979802628220824,0.0
4,0.09952070468531804,0.0
5,0.10000164187875393,0.0
6,1.6636407449920174,3.0
7,0.10016270863976628,0.0
8,1.6704699396750207,2.0
9,0.9001035713902268,1.0
10,0.09982578265814646,0.0
11,0.10016201907815203,0.0
12,1.6691556482037906,2.0
13,0.09995465033045592,0.0
14,0.10006533411795848,0.0
15,0.0999430499714884,0.0
16,0.9001388723757796,1.0
17,0.10008875907484849,0.0
18,0.10015557144334997,0.0
19,0.1000864339847185,0.0
20,0.10011131060116585,0.0
21,0.09995829524679944,0.0
22,0.900004185291307,1.0
23,1.6635975293414256,3.0
24,1.6635399466495144,4.0
25,0.10017958623426582,0.0
26,0.10002039302378041,0.0
27,0.09959925544520842,0.0
28,0.10000128421112886,0.0
29,1.6636407410847571,3.0
30,0.09980202200736144,0.0
31,1.6708507110021475,2.0
32,0.8999432703283161,1.0
33,0.10012707588735015,0.0
