id,predict_set_y,target_y
0,0.9222962832450566,0.0
1,2.4437772587643707,2.0
2,2.5209022328817694,1.0
3,0.8038433692846058,0.0
4,0.08991829195007994,0.0
5,-0.269885837330051,0.0
6,1.8878836978443974,3.0
7,0.259400016067289,0.0
8,1.6986014626649677,2.0
9,1.998046801257371,1.0
10,0.8440198455832232,0.0
11,0.28046210953212947,0.0
12,1.4498158073424814,2.0
13,0.24974693960431182,0.0
14,0.7846073664981387,0.0
15,0.22557633703403857,0.0
16,0.615243785562768,1.0
17,0.4342217549555222,0.0
18,0.03865224324272043,0.0
19,-0.1626789370014584,0.0
20,0.3376633776711465,0.0
21,-0.11952026650547076,0.0
22,0.365093933907625,1.0
23,1.9814259378145498,3.0
24,2.544313314230644,4.0
25,0.22549331637247116,0.0
26,-0.30807765863524755,0.0
27,0.46101016175911813,0.0
28,0.5424433360892938,0.0
29,1.876686659012746,3.0
30,0.5115349714639091,0.0
